candidate_key,date_key,seniority_key,technology_key,years_of_experience,code_challenge_score,technical_interview_score,hired_flag
21026,20210810,1,20,26,8.0,0.0,0
30625,20200112,2,12,27,0.0,8.0,0
26239,20190904,7,17,1,10.0,9.0,1
1263,20190730,4,23,1,7.0,1.0,0
12958,20181206,3,3,9,8.0,6.0,0
37118,20190722,4,15,16,2.0,9.0,0
40850,20181213,7,5,9,3.0,0.0,0
43232,20200929,2,4,30,10.0,0.0,0
35598,20190106,4,14,7,8.0,1.0,0
49191,20200716,6,19,27,4.0,10.0,0
42402,20190223,2,9,1,3.0,6.0,0
19740,20180403,1,19,3,10.0,0.0,0
21453,20200909,5,1,20,6.0,6.0,0
1518,20180601,7,22,21,9.0,7.0,1
7996,20200111,7,5,7,5.0,0.0,0
24071,20220603,1,16,15,0.0,4.0,0
16796,20210331,1,10,5,9.0,7.0,1
41707,20180604,7,6,24,6.0,7.0,0
32572,20180427,3,20,18,10.0,2.0,0
10459,20180210,1,6,20,0.0,3.0,0
42745,20210128,5,20,16,7.0,5.0,0
20593,20220508,1,1,6,10.0,2.0,0
15651,20190502,3,19,3,5.0,4.0,0
29244,20210216,3,11,19,10.0,1.0,0
30522,20190124,7,17,24,8.0,3.0,0
39927,20220527,6,2,24,1.0,7.0,0
16057,20210101,5,24,21,6.0,1.0,0
1144,20190726,4,24,26,10.0,10.0,1
16407,20200529,6,15,15,10.0,9.0,1
33238,20201220,2,21,16,4.0,5.0,0
34626,20211108,6,16,3,4.0,5.0,0
30584,20180223,3,12,26,2.0,5.0,0
37651,20200104,1,9,13,0.0,4.0,0
40830,20180427,5,22,24,0.0,1.0,0
7760,20190623,6,4,5,7.0,5.0,0
44110,20220121,6,22,11,3.0,0.0,0
38842,20191024,2,11,7,3.0,3.0,0
29025,20201109,5,16,19,4.0,8.0,0
24651,20220223,4,3,21,3.0,4.0,0
42501,20180304,1,3,25,10.0,0.0,0
27168,20210720,4,8,11,4.0,9.0,0
8365,20220117,4,20,8,3.0,3.0,0
19147,20220423,6,16,8,4.0,4.0,0
43744,20210108,6,17,5,0.0,6.0,0
40055,20220323,7,11,29,5.0,10.0,0
46971,20220115,1,3,24,9.0,4.0,0
7573,20210619,2,13,14,8.0,10.0,1
30380,20200421,4,6,4,3.0,10.0,0
32605,20211018,7,5,4,3.0,8.0,0
11210,20190621,7,3,22,0.0,8.0,0
36744,20211017,6,23,29,4.0,8.0,0
38870,20210807,7,22,17,9.0,6.0,0
31625,20201126,4,14,20,5.0,3.0,0
41624,20181111,3,2,25,7.0,2.0,0
13919,20201019,4,11,22,9.0,6.0,0
25985,20200119,7,22,21,8.0,5.0,0
40749,20191027,4,12,16,9.0,7.0,1
49185,20210731,6,6,17,2.0,8.0,0
35408,20180827,2,22,10,4.0,4.0,0
43286,20190820,1,3,29,0.0,3.0,0
29718,20220624,4,13,17,4.0,6.0,0
47427,20220409,3,17,20,3.0,4.0,0
36506,20180213,2,13,14,5.0,1.0,0
33339,20210225,3,6,12,9.0,0.0,0
3812,20190529,7,22,2,3.0,6.0,0
644,20200103,3,15,14,5.0,3.0,0
13108,20210517,4,7,1,10.0,10.0,1
9899,20181107,3,4,21,9.0,7.0,1
48421,20190102,2,12,6,2.0,9.0,0
17972,20210831,6,6,11,3.0,7.0,0
1869,20181207,5,12,12,10.0,7.0,1
4236,20200915,2,16,12,4.0,0.0,0
47324,20200125,4,21,7,1.0,6.0,0
34580,20200203,7,6,13,10.0,6.0,0
8110,20190110,6,6,29,3.0,4.0,0
4577,20180420,6,11,27,8.0,1.0,0
35011,20220129,7,4,13,6.0,5.0,0
25637,20200218,3,15,26,4.0,1.0,0
15076,20190425,4,15,16,0.0,2.0,0
18022,20200602,2,24,7,6.0,6.0,0
31767,20191123,1,9,16,5.0,2.0,0
26339,20180108,5,10,19,4.0,5.0,0
8038,20180531,3,11,29,7.0,7.0,1
3756,20191018,1,13,17,10.0,5.0,0
6664,20220422,6,24,10,5.0,3.0,0
34380,20190624,6,20,2,8.0,1.0,0
2982,20190807,3,7,24,7.0,4.0,0
43173,20180214,7,10,25,6.0,8.0,0
18538,20200910,3,20,13,3.0,7.0,0
6839,20180911,1,22,25,3.0,1.0,0
32783,20190916,3,10,20,2.0,6.0,0
17025,20180818,5,11,22,0.0,7.0,0
31284,20200410,1,14,2,9.0,10.0,1
44951,20190723,6,4,6,6.0,3.0,0
47152,20210531,7,19,13,6.0,0.0,0
31712,20220427,7,15,9,2.0,7.0,0
8606,20201201,4,13,10,7.0,6.0,0
12618,20190724,5,20,15,4.0,5.0,0
10958,20180911,4,17,5,3.0,8.0,0
34641,20211222,1,12,23,10.0,9.0,1
8128,20200521,4,3,2,5.0,5.0,0
38540,20210615,7,7,18,2.0,3.0,0
41753,20181028,2,23,13,8.0,3.0,0
3003,20220111,5,23,18,10.0,1.0,0
20325,20200110,7,5,19,3.0,10.0,0
35892,20210618,7,6,29,9.0,5.0,0
34110,20210522,2,17,24,2.0,9.0,0
19238,20211205,1,14,13,5.0,5.0,0
3474,20220219,3,20,17,7.0,2.0,0
44388,20210402,7,1,18,7.0,5.0,0
34724,20180613,3,4,4,5.0,10.0,0
13517,20200702,4,12,4,7.0,6.0,0
16290,20200620,4,18,20,10.0,2.0,0
42393,20210325,4,13,15,8.0,1.0,0
44895,20220507,7,1,4,9.0,10.0,1
45348,20190724,1,18,9,7.0,7.0,1
10359,20180615,4,23,19,2.0,1.0,0
44764,20190513,6,17,1,1.0,1.0,0
28647,20210109,6,11,6,3.0,10.0,0
16742,20181111,6,11,7,7.0,4.0,0
34896,20220506,5,7,16,8.0,10.0,1
21270,20190512,2,1,18,8.0,2.0,0
43573,20180902,5,23,1,0.0,1.0,0
30634,20220413,3,3,24,3.0,8.0,0
5938,20190324,2,14,3,8.0,6.0,0
9753,20211104,5,20,25,3.0,6.0,0
17895,20210902,6,23,26,8.0,8.0,1
41263,20180218,4,22,20,1.0,3.0,0
49742,20180619,4,12,20,2.0,6.0,0
20855,20220401,7,8,24,2.0,5.0,0
16953,20190617,6,21,22,4.0,9.0,0
42559,20211114,3,9,19,7.0,9.0,1
10888,20200310,1,12,10,9.0,7.0,1
41971,20190301,6,21,30,1.0,4.0,0
8343,20200610,3,23,9,8.0,6.0,0
42029,20200524,2,15,11,3.0,6.0,0
29972,20201031,2,7,17,0.0,6.0,0
43231,20201117,1,6,9,8.0,9.0,1
40393,20210620,4,13,14,1.0,1.0,0
49188,20200306,3,4,12,7.0,4.0,0
35060,20200324,1,9,0,1.0,10.0,0
41300,20220426,2,15,20,3.0,6.0,0
19406,20180603,6,1,24,10.0,1.0,0
5880,20200203,2,5,19,6.0,6.0,0
41700,20210220,5,1,10,6.0,0.0,0
25226,20191226,6,19,25,9.0,1.0,0
26454,20190308,4,15,25,5.0,0.0,0
36091,20200422,7,2,13,10.0,4.0,0
5607,20200108,2,22,6,9.0,2.0,0
4566,20200123,5,20,9,3.0,8.0,0
1197,20201229,4,3,18,7.0,0.0,0
12062,20180809,2,22,26,3.0,6.0,0
41028,20181105,7,7,27,1.0,4.0,0
30267,20200201,7,4,26,5.0,4.0,0
6493,20180114,7,18,1,3.0,6.0,0
3478,20211223,2,17,23,1.0,1.0,0
7013,20210527,4,10,5,3.0,4.0,0
4007,20210328,6,23,18,5.0,2.0,0
17345,20181212,2,19,23,0.0,7.0,0
40844,20220605,2,7,3,2.0,9.0,0
21156,20201130,7,6,5,9.0,2.0,0
47207,20200117,7,24,25,2.0,6.0,0
29978,20190429,2,14,28,5.0,8.0,0
28306,20220512,3,22,28,2.0,4.0,0
25596,20191014,6,16,20,0.0,6.0,0
44752,20220526,4,17,22,8.0,4.0,0
43154,20190122,6,3,16,3.0,7.0,0
13220,20200905,3,8,13,8.0,2.0,0
47308,20180205,7,15,19,2.0,4.0,0
36889,20181211,5,1,23,5.0,1.0,0
42220,20180915,7,18,28,5.0,9.0,0
137,20180804,2,6,26,3.0,3.0,0
3870,20190610,2,1,13,10.0,1.0,0
5646,20211006,3,7,3,3.0,5.0,0
41182,20180308,2,17,9,0.0,8.0,0
1501,20180202,5,3,23,2.0,1.0,0
6898,20200401,7,19,10,2.0,10.0,0
15741,20180702,6,8,22,8.0,7.0,1
39223,20180116,5,4,12,2.0,3.0,0
7962,20210328,3,22,18,8.0,7.0,1
2656,20210301,3,16,6,0.0,6.0,0
3305,20180111,2,11,23,3.0,10.0,0
27276,20190131,4,13,22,4.0,3.0,0
28862,20210226,1,18,13,0.0,9.0,0
36107,20220425,2,2,3,10.0,9.0,1
6212,20180522,3,24,24,3.0,2.0,0
4888,20201210,6,16,14,7.0,1.0,0
27478,20210613,3,10,20,1.0,2.0,0
4777,20200727,2,10,30,2.0,1.0,0
39979,20211113,6,7,5,0.0,2.0,0
39745,20200110,4,14,14,9.0,10.0,1
5907,20220227,1,22,15,4.0,1.0,0
11261,20190828,5,14,2,9.0,7.0,1
21168,20181125,6,22,22,3.0,5.0,0
7302,20190306,4,15,21,4.0,7.0,0
34928,20211128,5,8,23,6.0,1.0,0
5329,20220307,7,2,26,8.0,0.0,0
32206,20200928,4,12,15,8.0,10.0,1
13730,20210516,5,18,30,0.0,9.0,0
20774,20190707,3,5,12,6.0,0.0,0
37681,20200730,6,11,26,7.0,7.0,1
8542,20180228,6,19,22,10.0,0.0,0
38235,20200421,3,5,1,7.0,0.0,0
24514,20190712,2,16,2,9.0,4.0,0
40635,20190218,4,13,18,0.0,10.0,0
38217,20200604,4,1,6,1.0,3.0,0
12979,20191207,4,9,18,9.0,9.0,1
22669,20181020,5,17,30,3.0,9.0,0
28587,20200908,1,20,6,1.0,7.0,0
29542,20210107,6,10,7,8.0,4.0,0
5100,20190411,2,22,11,4.0,0.0,0
36722,20210119,1,18,18,10.0,5.0,0
42088,20180603,2,21,15,7.0,6.0,0
45908,20180414,7,2,14,10.0,5.0,0
17841,20210830,7,8,25,8.0,8.0,1
44956,20180405,1,10,19,6.0,5.0,0
8142,20211217,5,23,13,0.0,1.0,0
19624,20210222,1,16,13,2.0,9.0,0
34337,20220307,5,2,23,6.0,2.0,0
140,20190101,2,19,2,6.0,6.0,0
9472,20210107,6,14,1,8.0,9.0,1
31412,20180425,6,11,17,2.0,10.0,0
5587,20190815,1,21,17,8.0,2.0,0
17944,20180220,4,6,21,3.0,9.0,0
28378,20191017,2,7,7,1.0,5.0,0
24516,20210917,3,16,11,7.0,7.0,1
9164,20210620,7,12,21,0.0,3.0,0
46648,20190611,3,24,20,3.0,2.0,0
41294,20180310,7,4,10,4.0,3.0,0
46697,20200106,3,24,1,2.0,2.0,0
13059,20200511,2,4,8,6.0,9.0,0
5270,20200629,7,14,5,9.0,0.0,0
47317,20200430,1,17,22,6.0,3.0,0
2794,20180622,3,11,5,10.0,7.0,1
15137,20220218,2,15,26,1.0,2.0,0
45924,20190208,1,23,0,4.0,8.0,0
2604,20200617,5,12,17,0.0,5.0,0
20424,20190620,7,10,2,8.0,9.0,1
19971,20210325,3,11,9,10.0,1.0,0
39107,20211226,6,20,30,3.0,0.0,0
16689,20210906,7,22,2,6.0,8.0,0
42257,20180329,2,11,3,0.0,0.0,0
5954,20201031,5,4,6,4.0,9.0,0
21851,20180131,3,14,7,8.0,6.0,0
30368,20180613,4,12,4,10.0,5.0,0
14184,20180525,6,21,4,7.0,10.0,1
21389,20200729,3,13,20,7.0,9.0,1
47683,20190814,7,18,26,8.0,8.0,1
10482,20210906,7,11,30,10.0,2.0,0
45889,20200304,4,24,22,8.0,3.0,0
40918,20210526,1,6,3,2.0,7.0,0
48295,20220204,2,4,10,5.0,1.0,0
30826,20190725,7,19,10,5.0,8.0,0
8422,20220323,5,24,30,1.0,1.0,0
10880,20190604,2,3,28,2.0,1.0,0
40244,20201209,5,14,24,5.0,2.0,0
28695,20190427,5,7,15,8.0,10.0,1
45751,20210227,1,5,1,0.0,5.0,0
19982,20180820,7,13,25,0.0,0.0,0
29350,20200218,4,3,23,8.0,4.0,0
4273,20190721,6,20,22,0.0,7.0,0
19456,20190915,4,21,23,5.0,2.0,0
47652,20220627,6,6,9,2.0,1.0,0
49640,20210525,7,24,12,8.0,1.0,0
4724,20220615,4,3,12,0.0,8.0,0
37635,20220617,3,19,1,7.0,9.0,1
23269,20180529,4,22,16,2.0,9.0,0
41069,20181015,2,11,25,5.0,5.0,0
19082,20190113,7,19,21,7.0,5.0,0
22007,20200727,1,1,8,8.0,7.0,1
22386,20220319,3,18,20,6.0,9.0,0
34757,20191111,4,17,7,2.0,1.0,0
11306,20210807,5,1,11,9.0,5.0,0
43723,20190719,6,8,18,10.0,8.0,1
12360,20210924,2,15,28,6.0,3.0,0
34793,20190121,6,6,9,2.0,9.0,0
8976,20210419,5,3,11,8.0,7.0,1
22116,20210629,1,14,10,3.0,10.0,0
33249,20210315,2,7,27,0.0,7.0,0
30514,20181215,4,22,4,4.0,0.0,0
6390,20200618,4,8,14,2.0,2.0,0
21108,20180916,1,18,16,2.0,4.0,0
48175,20200120,7,18,24,1.0,2.0,0
4605,20190208,2,13,25,8.0,2.0,0
21390,20180905,2,16,25,1.0,1.0,0
2795,20200510,4,5,25,0.0,7.0,0
23437,20220124,2,5,15,7.0,9.0,1
41805,20190313,4,21,23,3.0,1.0,0
31997,20220620,6,14,17,9.0,0.0,0
31572,20211211,7,18,16,8.0,9.0,1
7111,20200811,3,3,18,7.0,1.0,0
41915,20181129,7,13,15,0.0,7.0,0
41025,20211031,6,2,21,6.0,7.0,0
4925,20200923,6,14,8,3.0,4.0,0
12088,20220418,3,22,16,1.0,1.0,0
40058,20200730,7,15,28,7.0,8.0,1
13444,20181217,7,16,20,9.0,9.0,1
6063,20190209,5,3,7,1.0,4.0,0
33604,20180307,1,7,7,9.0,1.0,0
1573,20210311,3,20,10,7.0,3.0,0
2009,20180103,3,10,29,1.0,2.0,0
23449,20190531,3,6,24,2.0,0.0,0
2266,20201111,5,19,30,2.0,10.0,0
39162,20201213,7,10,25,3.0,10.0,0
16215,20200318,5,18,21,9.0,3.0,0
23905,20200730,2,14,18,10.0,10.0,1
36752,20190921,6,9,9,8.0,1.0,0
19006,20220121,3,22,4,6.0,10.0,0
20031,20210319,3,2,6,5.0,2.0,0
47555,20191128,2,13,28,5.0,0.0,0
13885,20220126,2,22,4,3.0,7.0,0
9709,20191230,3,2,9,4.0,2.0,0
35368,20220209,6,21,17,6.0,0.0,0
2303,20190214,2,13,2,10.0,7.0,1
18757,20190421,2,21,3,4.0,4.0,0
12924,20210515,5,18,24,10.0,10.0,1
49003,20190408,6,6,5,5.0,4.0,0
35066,20190403,1,16,13,4.0,1.0,0
49274,20200731,3,8,21,10.0,10.0,1
31768,20180811,2,15,10,10.0,6.0,0
48896,20180717,1,19,18,4.0,0.0,0
150,20200830,4,15,16,5.0,3.0,0
27459,20201206,2,15,11,2.0,2.0,0
34303,20220227,4,12,20,0.0,3.0,0
34053,20200308,5,23,0,6.0,3.0,0
1188,20180502,2,18,12,6.0,8.0,0
249,20190710,1,17,7,7.0,10.0,1
16718,20220408,2,6,12,5.0,4.0,0
37155,20210925,7,15,19,2.0,5.0,0
31478,20201009,5,3,20,8.0,3.0,0
43403,20201127,4,4,16,6.0,3.0,0
1395,20220608,5,12,8,8.0,2.0,0
35774,20200305,1,17,5,10.0,1.0,0
32985,20181024,4,5,4,2.0,0.0,0
14502,20180704,7,9,10,5.0,4.0,0
32593,20220306,3,20,14,5.0,2.0,0
46403,20211229,4,14,8,1.0,5.0,0
41571,20220326,4,12,19,10.0,4.0,0
39343,20180225,2,14,12,3.0,2.0,0
48448,20220622,3,19,14,10.0,2.0,0
41458,20180121,5,18,29,10.0,5.0,0
49614,20200511,4,13,19,4.0,1.0,0
18416,20210921,6,2,30,2.0,8.0,0
40978,20200708,6,23,13,6.0,8.0,0
40423,20190421,1,11,16,8.0,4.0,0
40342,20220321,2,13,19,4.0,10.0,0
46773,20190502,4,21,13,1.0,10.0,0
31906,20210911,1,13,29,0.0,6.0,0
41101,20180607,1,19,10,4.0,1.0,0
45654,20180324,5,9,21,3.0,6.0,0
43740,20210611,6,2,4,8.0,5.0,0
12928,20200303,6,14,12,2.0,2.0,0
15406,20210912,7,6,6,8.0,1.0,0
18965,20181113,7,13,2,6.0,6.0,0
1405,20210422,5,18,22,3.0,8.0,0
13667,20210724,5,4,7,10.0,4.0,0
13450,20181217,7,16,11,0.0,6.0,0
35235,20220105,7,14,1,2.0,10.0,0
24891,20220608,4,13,20,8.0,9.0,1
1558,20210930,4,12,29,2.0,4.0,0
36188,20201124,3,14,4,8.0,5.0,0
42872,20191229,7,22,14,8.0,10.0,1
7269,20210420,5,6,12,1.0,7.0,0
841,20220222,4,18,7,2.0,5.0,0
503,20180105,1,4,10,8.0,0.0,0
35677,20220122,5,24,16,7.0,7.0,1
36784,20200522,5,14,22,9.0,0.0,0
34554,20181021,4,12,7,7.0,6.0,0
46103,20210131,7,21,5,5.0,6.0,0
32213,20191230,7,24,3,3.0,10.0,0
18220,20190131,7,17,21,1.0,7.0,0
33099,20200601,6,3,18,6.0,6.0,0
6356,20210308,5,9,7,6.0,9.0,0
34858,20200508,4,14,1,9.0,3.0,0
21448,20220221,6,15,7,10.0,4.0,0
47902,20201117,4,10,16,7.0,6.0,0
35005,20200417,1,9,4,7.0,3.0,0
28883,20210721,7,16,11,7.0,6.0,0
44909,20190208,5,7,30,4.0,1.0,0
48996,20190405,4,22,8,6.0,3.0,0
10377,20220409,7,6,21,2.0,10.0,0
29635,20201213,3,7,19,2.0,2.0,0
11065,20190320,4,13,11,1.0,8.0,0
22175,20200924,1,14,1,4.0,0.0,0
11647,20191208,4,4,29,6.0,1.0,0
21276,20220204,1,23,22,1.0,5.0,0
44273,20201105,4,7,2,1.0,4.0,0
37128,20190418,3,16,6,8.0,3.0,0
10367,20220526,1,21,13,9.0,4.0,0
28292,20180712,1,15,26,7.0,0.0,0
20017,20180808,7,21,28,2.0,9.0,0
11289,20210915,2,2,6,1.0,4.0,0
42607,20220630,4,16,15,3.0,3.0,0
17332,20190508,1,4,4,7.0,4.0,0
1757,20220217,5,11,27,1.0,9.0,0
42758,20190528,6,18,2,4.0,10.0,0
19491,20190205,3,13,19,8.0,3.0,0
8740,20200828,3,8,6,9.0,7.0,1
13460,20210529,2,6,9,1.0,5.0,0
5153,20200705,7,13,9,10.0,6.0,0
48100,20200123,3,5,6,0.0,10.0,0
42028,20211006,3,13,1,3.0,9.0,0
39601,20220222,4,22,19,3.0,5.0,0
26611,20211022,2,8,5,3.0,3.0,0
26060,20180827,1,8,15,2.0,8.0,0
39071,20220429,4,18,2,1.0,8.0,0
18446,20220502,1,15,23,8.0,9.0,1
39803,20190223,7,3,3,0.0,0.0,0
31684,20210218,3,3,25,0.0,4.0,0
39975,20180218,3,12,20,2.0,2.0,0
47237,20200828,2,19,2,0.0,10.0,0
27644,20190914,6,3,1,8.0,7.0,1
10597,20201205,2,14,20,1.0,1.0,0
27643,20180414,7,20,7,9.0,0.0,0
2330,20181217,7,14,24,10.0,2.0,0
8027,20210828,4,8,20,6.0,8.0,0
21231,20220613,6,16,14,4.0,8.0,0
36170,20181202,6,24,3,4.0,8.0,0
2221,20200602,7,9,2,8.0,10.0,1
26142,20210709,1,2,6,2.0,8.0,0
32832,20190501,2,3,13,0.0,2.0,0
20052,20200502,7,6,20,6.0,7.0,0
38933,20191119,3,15,25,10.0,10.0,1
47307,20190315,4,9,21,4.0,1.0,0
27820,20201218,2,18,30,8.0,7.0,1
25560,20201103,2,3,0,9.0,7.0,1
42435,20191214,3,5,16,1.0,4.0,0
5287,20200312,6,13,30,3.0,10.0,0
47691,20210913,4,3,29,4.0,10.0,0
24358,20190516,4,17,24,3.0,1.0,0
25335,20210915,3,19,11,3.0,6.0,0
282,20210605,1,16,6,0.0,6.0,0
37106,20190810,4,3,18,7.0,6.0,0
35962,20210222,3,1,13,7.0,9.0,1
23612,20220314,4,21,23,9.0,8.0,1
34572,20190523,6,20,8,5.0,7.0,0
20972,20200427,7,7,25,3.0,6.0,0
24005,20200906,3,16,3,8.0,4.0,0
7947,20180113,4,1,24,6.0,1.0,0
31843,20200929,1,13,13,2.0,10.0,0
9226,20201103,3,24,4,4.0,6.0,0
2834,20180131,1,12,19,3.0,7.0,0
16835,20200502,6,16,11,2.0,0.0,0
10383,20201109,7,13,29,5.0,4.0,0
44224,20211005,7,23,29,0.0,5.0,0
8899,20190309,1,15,17,9.0,1.0,0
26056,20180115,7,11,21,4.0,7.0,0
1953,20201223,1,8,28,9.0,3.0,0
15390,20180217,4,17,4,7.0,5.0,0
13976,20180208,4,11,12,9.0,1.0,0
19437,20180225,3,14,4,10.0,1.0,0
34429,20210415,4,12,23,8.0,9.0,1
18266,20200407,6,2,15,3.0,4.0,0
37710,20180221,1,19,5,3.0,5.0,0
13942,20180510,3,23,2,1.0,0.0,0
36872,20200502,7,21,20,6.0,6.0,0
15813,20220215,2,8,14,3.0,10.0,0
25980,20200303,5,13,30,6.0,2.0,0
33950,20200802,3,3,23,1.0,3.0,0
49444,20220629,5,17,20,7.0,4.0,0
42169,20180926,3,2,18,5.0,8.0,0
41404,20200530,5,10,20,4.0,9.0,0
34119,20211021,3,21,14,4.0,2.0,0
11627,20180628,5,17,10,9.0,6.0,0
37480,20190213,7,1,7,3.0,10.0,0
29279,20191209,7,4,21,4.0,6.0,0
25865,20220702,5,7,24,8.0,3.0,0
40737,20180903,7,15,29,2.0,7.0,0
3541,20220611,5,6,26,10.0,9.0,1
20378,20201203,2,19,29,6.0,9.0,0
22418,20210816,5,23,20,5.0,4.0,0
13466,20180616,6,23,17,2.0,9.0,0
41985,20200707,1,18,6,2.0,3.0,0
33001,20220206,3,3,6,10.0,10.0,1
39485,20201126,2,13,27,9.0,4.0,0
28339,20201002,5,7,11,4.0,8.0,0
49577,20210205,2,22,30,2.0,9.0,0
6945,20220112,1,14,3,0.0,2.0,0
44013,20190112,5,3,12,6.0,7.0,0
37058,20191118,5,18,5,9.0,6.0,0
45971,20220115,2,6,30,8.0,1.0,0
30747,20200109,7,1,25,0.0,7.0,0
13422,20210222,4,3,3,1.0,7.0,0
42866,20180513,6,14,18,1.0,3.0,0
13911,20200522,6,8,20,8.0,3.0,0
29844,20201229,4,1,0,4.0,7.0,0
6116,20211109,4,12,9,8.0,9.0,1
46742,20180920,1,14,13,1.0,8.0,0
7745,20210605,7,9,25,3.0,3.0,0
34085,20220202,5,8,12,0.0,7.0,0
574,20200127,1,16,8,10.0,1.0,0
48506,20190125,6,13,24,2.0,1.0,0
5325,20180213,7,5,14,1.0,3.0,0
23876,20190508,5,2,15,8.0,2.0,0
8751,20180228,6,23,22,9.0,5.0,0
498,20180207,2,3,8,10.0,5.0,0
37336,20210403,6,13,21,3.0,6.0,0
20024,20190820,5,7,27,3.0,9.0,0
39592,20210525,4,8,9,7.0,9.0,1
37020,20201012,3,4,23,0.0,5.0,0
36486,20181126,3,21,24,6.0,6.0,0
9386,20201029,4,14,1,2.0,0.0,0
2173,20190123,6,2,17,9.0,7.0,1
35042,20180121,4,20,8,10.0,9.0,1
17076,20180128,3,14,20,7.0,8.0,1
3008,20200305,4,20,14,9.0,7.0,1
1681,20200115,6,24,15,9.0,7.0,1
12424,20210826,2,14,28,0.0,4.0,0
42232,20211030,5,16,17,5.0,8.0,0
27872,20210630,1,3,25,2.0,6.0,0
1784,20180209,3,21,15,2.0,6.0,0
37588,20200920,6,3,28,8.0,1.0,0
10840,20180626,2,22,26,4.0,0.0,0
24429,20211110,7,12,7,1.0,10.0,0
13764,20190219,5,23,19,4.0,7.0,0
19758,20211119,4,14,17,6.0,0.0,0
31550,20210208,4,13,14,1.0,8.0,0
29235,20210613,6,5,14,1.0,4.0,0
4962,20180316,4,3,26,7.0,10.0,1
29539,20211224,2,2,9,1.0,5.0,0
49355,20201027,7,13,30,1.0,7.0,0
26155,20210504,5,14,10,9.0,9.0,1
22325,20180707,1,4,27,3.0,9.0,0
43041,20191028,4,15,19,5.0,3.0,0
27423,20180601,6,9,6,3.0,2.0,0
38950,20180123,5,18,23,3.0,6.0,0
14261,20210906,7,2,12,2.0,7.0,0
10049,20180522,4,14,17,5.0,0.0,0
30550,20210915,6,5,21,5.0,3.0,0
26376,20190603,2,17,26,8.0,9.0,1
32624,20180121,5,21,15,2.0,1.0,0
19296,20190917,1,23,12,9.0,9.0,1
42238,20190808,4,1,20,7.0,8.0,1
19494,20220219,6,7,8,1.0,6.0,0
37406,20190701,3,8,5,8.0,0.0,0
14218,20210109,2,1,25,8.0,10.0,1
17872,20180724,1,21,2,9.0,10.0,1
11201,20190824,1,16,8,1.0,2.0,0
17647,20210709,5,9,16,6.0,6.0,0
38581,20190114,1,3,23,3.0,1.0,0
2368,20190924,6,12,10,2.0,2.0,0
21456,20200405,3,13,11,5.0,6.0,0
12896,20190501,6,2,3,10.0,8.0,1
43698,20211211,4,16,25,5.0,3.0,0
40277,20180123,1,15,9,9.0,6.0,0
15225,20180109,1,5,21,2.0,8.0,0
45539,20200523,6,5,20,5.0,4.0,0
14904,20220204,2,7,10,2.0,3.0,0
8717,20220613,1,14,30,4.0,5.0,0
15579,20220101,7,6,27,8.0,5.0,0
15827,20181225,7,5,23,8.0,10.0,1
34672,20181124,2,15,19,0.0,3.0,0
13589,20200327,6,13,19,8.0,6.0,0
16270,20180807,7,10,5,10.0,5.0,0
14294,20210814,6,7,13,0.0,5.0,0
20618,20180614,3,3,4,10.0,4.0,0
24229,20210705,4,17,3,9.0,7.0,1
18256,20200107,1,14,9,8.0,8.0,1
46304,20210817,3,5,25,4.0,1.0,0
12069,20211228,1,7,24,4.0,1.0,0
38906,20200825,6,6,18,6.0,9.0,0
8067,20200422,7,15,21,2.0,6.0,0
6007,20190630,4,17,11,8.0,6.0,0
24114,20200515,1,10,21,6.0,10.0,0
49808,20180624,4,6,14,10.0,1.0,0
14090,20220502,4,4,13,3.0,10.0,0
5094,20180629,2,14,6,5.0,2.0,0
38678,20200814,2,24,27,2.0,6.0,0
290,20190111,7,13,9,2.0,3.0,0
9892,20220607,4,22,20,1.0,5.0,0
27000,20220104,4,11,7,8.0,2.0,0
25428,20201101,6,14,17,9.0,2.0,0
13901,20210720,2,23,5,8.0,1.0,0
22987,20200416,6,22,8,8.0,3.0,0
15889,20180616,3,10,26,3.0,7.0,0
2312,20201216,1,11,1,7.0,9.0,1
34042,20181025,7,1,21,7.0,2.0,0
30266,20220618,3,15,13,7.0,4.0,0
49258,20201221,1,19,1,6.0,8.0,0
592,20200814,7,7,11,8.0,5.0,0
3672,20211007,7,16,29,8.0,2.0,0
21195,20190910,1,21,30,10.0,2.0,0
6721,20190730,7,17,27,2.0,10.0,0
23846,20201007,3,19,17,7.0,5.0,0
1352,20210721,6,5,20,4.0,7.0,0
30968,20200806,1,20,1,5.0,6.0,0
19880,20180605,1,12,7,5.0,2.0,0
48554,20191104,1,9,12,3.0,1.0,0
21944,20190713,1,17,26,2.0,9.0,0
28748,20191103,4,19,21,7.0,1.0,0
48505,20180907,7,9,20,3.0,1.0,0
6222,20191225,1,4,29,9.0,2.0,0
42508,20180721,1,15,11,6.0,0.0,0
29872,20201110,4,1,28,0.0,10.0,0
6151,20201014,7,19,11,0.0,9.0,0
40814,20190705,6,17,8,9.0,4.0,0
26471,20220504,1,18,12,6.0,0.0,0
18568,20210526,2,15,20,2.0,3.0,0
20780,20200701,3,15,9,2.0,2.0,0
24155,20180629,6,24,23,9.0,3.0,0
22600,20180329,2,10,18,6.0,6.0,0
5275,20191130,6,22,9,0.0,7.0,0
43056,20210518,7,23,1,1.0,4.0,0
42896,20210808,5,7,28,2.0,1.0,0
22138,20210308,5,19,17,4.0,4.0,0
49671,20180711,7,3,7,5.0,7.0,0
8810,20190308,6,7,3,8.0,3.0,0
